0.20084E+04 0.28334E+01 0.00000E+01 26004 0 0 1510 0.75100E+00 0.00000E+01 0.20084E+04 0.00000E+01 0.00000E+01 0
1 1992.7 14.937 0.32293 3103.2 1992.7
2 2006.9 8.0227 0.24355 3563.7 2006.9
3 2007.1 4.8794 0.20947 2808.0 2007.1
4 2011.3 14.586 0.31242 3122.2 2011.3
5 2007.4 8.6564 0.26273 3302.6 2007.4
6 2011.6 4.7404 0.20305 2809.4 2011.6
<lo_statistics>
<cumulated_time> 0.925346 </cumulated_time>
</lo_statistics>
