0.25089E+04 0.98623E+01 0.00000E+01 31954 0 0 1865 0.74400E+00 0.00000E+01 0.25089E+04 0.00000E+01 0.00000E+01 0
1 2403.3 64.825 1.2883 11829.0 2403.3
2 2479.1 28.238 0.76934 28720.0 2479.1
3 2500.6 12.634 0.48261 5075.4 2500.6
4 2628.8 68.615 1.2466 11837.0 2628.8
5 2547.3 29.831 0.79099 27097.0 2547.3
6 2515.2 12.702 0.48239 4892.2 2515.2
<lo_statistics>
<cumulated_time> 1.001143 </cumulated_time>
</lo_statistics>
